time,anger,fear,happiness ,no specific emotion,sadness
2021-05-05,0.21776819567318415,0.24286670136049365,0.3558694520853468,0.14244294104527544,0.041052709835699946
2021-05-06,0.2157277143397893,0.25832755031228316,0.34185540344457765,0.1418680209450508,0.04222131095829916
2021-05-07,0.2178804399205874,0.2538524564333659,0.3459962814735449,0.13854662338890114,0.04372419878360067
2021-05-08,0.2521224530563324,0.26645525369556533,0.2836596084698362,0.14557530962844586,0.05218737514982021
2021-05-09,0.24631782945736433,0.26796788482834993,0.2933001107419712,0.13709856035437432,0.0553156146179402
2021-05-10,0.2200516154323609,0.26354905099474046,0.3213387344418673,0.1489170559602757,0.04614354317075561
2021-05-11,0.2487158478555447,0.2479280244540384,0.3191157470141493,0.14267481801279425,0.04156556266347335
2021-05-12,0.21360631711183561,0.22980288936081117,0.37530284449496004,0.14001136601561331,0.041276583016779826
2021-05-13,0.24434377970055668,0.254242936667613,0.3185257415110409,0.14390806867694433,0.03897947344384512
2021-05-14,0.2546587417808023,0.2731644988083958,0.28951675424239814,0.14218853188618027,0.040471473282223565
2021-05-15,0.27540667966725085,0.27540667966725085,0.259583816741132,0.13998667028708253,0.0496161536372837
2021-05-16,0.2661764705882353,0.25877192982456143,0.3001031991744066,0.13041795665634676,0.04453044375644995
2021-05-17,0.2191147144398313,0.23742194906665795,0.36560528294484945,0.13686292458073163,0.040995128967929645
2021-05-18,0.22580105692688474,0.24193926015118067,0.3571978058733026,0.13310254866546256,0.041959328383169445
2021-05-19,0.22423038728897715,0.23627335921278325,0.3558364178026541,0.14242123318588065,0.04123860250970479
2021-05-20,0.23020044220522673,0.23958824169052884,0.34252781905832036,0.14204936750154046,0.04563412954438363
2021-05-21,0.20925169028610718,0.23215172466480766,0.3811451927117155,0.13638794453569655,0.0410634478016731
2021-05-22,0.23251100880704564,0.22452962369895918,0.38070456365092076,0.12374899919935949,0.038505804643714975
2021-05-23,0.2559937208638569,0.26067928836457044,0.3133859765959471,0.128841213966321,0.04109980020930454
2021-05-24,0.24973300720019292,0.2682157990836118,0.3101939573500534,0.13499500465084233,0.03686223171529955
2021-05-25,0.25302350619056163,0.24611519827740894,0.32883545666606856,0.13509779293019916,0.03692804593576171
2021-05-26,0.26644216541660287,0.25620354780005783,0.3084170961103458,0.1327278602649795,0.036209330408014016
2021-05-27,0.28141010660290866,0.25480432164236794,0.29020080176892515,0.13444909845938124,0.039135671526417025
2021-05-28,0.24675633853112725,0.24185612823870173,0.32875054556997185,0.14095544181248265,0.04168154584771654
2021-05-29,0.28381933482872257,0.22824070227908394,0.3010993879981169,0.14602198775996234,0.04081858713411426
2021-05-30,0.2996387603777172,0.27609480955700616,0.23971734583940682,0.13923569300969643,0.04531339121617339
2021-05-31,0.27615587422030735,0.2694038968555077,0.25207382161918845,0.14970098385955888,0.05266542344543759
2021-06-01,0.2458954645159861,0.2598763654089026,0.30035672346176856,0.14900405468282632,0.044867391930516476
2021-06-02,0.28131647601846277,0.24856512141280354,0.2777242624924744,0.14932771422837648,0.043066425847882804
2021-06-03,0.2918807204015353,0.2548174392284224,0.27314240724338157,0.14230882787127253,0.03785060525538825
2021-06-04,0.2909997265633216,0.2541278421639358,0.2697347664219759,0.1431756515154702,0.04196201333529647
2021-06-05,0.3214223156419688,0.2568167221346412,0.24061423483388802,0.13697670345069188,0.04417002393881007
2021-06-06,0.32532640385346684,0.2544365572315883,0.2360248447204969,0.13819875776397517,0.04601343643047281
2021-06-07,0.28004052684903746,0.2575931554654959,0.27574017786783744,0.1450410897219408,0.04158505009568839
2021-06-08,0.2559826468255819,0.2551429770956757,0.2954471241311751,0.15249335261463826,0.04093389933292905
2021-06-09,0.26937246068669346,0.2682356903774498,0.2810138307054291,0.14338041807885818,0.037997600151569375
2021-06-10,0.25519345206126876,0.27863111989516426,0.2826698747556338,0.14404176244387634,0.0394637908440568
2021-06-11,0.24564769416613372,0.2644780785902082,0.30303891612780975,0.1460243018546152,0.04081100926123309
2021-06-12,0.2828759237939614,0.27682252014706427,0.2505663460467189,0.141382255728451,0.04835295428380436
2021-06-13,0.2913262099308611,0.28765975277603184,0.23702772539981842,0.13604301976395,0.04794329212933864
2021-06-14,0.24487358152498506,0.2689406507841706,0.30371402658880264,0.13922622602694273,0.04324551507509899
2021-06-15,0.24602493765586034,0.2755311720698254,0.2815361596009975,0.15046384039900249,0.04644389027431421
2021-06-16,0.2843693097169343,0.25678695580201955,0.2609253434861778,0.14565055454394968,0.052267836450918724
2021-06-17,0.24698602892430083,0.2734304024357306,0.27863579443612346,0.15250325337000026,0.04844452083384487
2021-06-18,0.2512836970474968,0.2757480003949837,0.28024094006122247,0.14705737138343045,0.04566999111286659
2021-06-19,0.2886015429751168,0.290666087145496,0.23930602339816726,0.12843637944148648,0.05298996703973342
2021-06-20,0.27669672520170857,0.2802167378579339,0.25043505774402786,0.13336497389653537,0.05928650529979434
2021-06-21,0.2566140202281899,0.28316974739674156,0.2748741966020627,0.13918090777739026,0.046161127995615565
2021-06-22,0.2458853767416693,0.28989493619515716,0.281237317942012,0.14246742120214637,0.04051494791901519
2021-06-23,0.24054599902500173,0.3020637463147387,0.2643870278803074,0.1521461568818627,0.04085706989808947
2021-06-24,0.24390185171807652,0.3093500927063016,0.25798839365262827,0.1460906836186761,0.04266897830431746
2021-06-25,0.25800274305825116,0.28804699428098235,0.25779571979401184,0.1433377325776984,0.052816810289056236
2021-06-26,0.3327924610727993,0.27830998221362374,0.2025462601803601,0.12940368833276125,0.05694760820045558
2021-06-27,0.30614093141523563,0.28980459089484134,0.22292660838064718,0.13138736981434393,0.0497404994949319
2021-06-28,0.25519844046785967,0.29131260621813454,0.2623962811156653,0.14288213535939218,0.04821053683894832
2021-06-29,0.2513638678078704,0.29234051839099967,0.27466479160099894,0.13910239313338021,0.04252842906675072
2021-06-30,0.24867750904214747,0.2773171271805723,0.290898801761681,0.13995029894446767,0.04315626307113156
2021-07-01,0.24666190135811294,0.2711651179413867,0.29120800571837024,0.1466190135811294,0.044345961401000715
2021-07-02,0.2518677281077771,0.2612676056338028,0.2965094917330067,0.14510104102878138,0.04525413349663197
2021-07-03,0.2861667522684472,0.27324088341037495,0.25132682759801406,0.13730525594932375,0.051960280773840094
2021-07-04,0.27491304347826084,0.2826086956521739,0.25669565217391305,0.13330434782608697,0.05247826086956522
2021-07-05,0.27171707712956894,0.3069263663888629,0.24259450010924868,0.13022442800511908,0.04853762836720042
2021-07-06,0.25486084635913075,0.2943433091879527,0.26117518109035454,0.1428231033168128,0.04679756004574914
2021-07-07,0.26213149861028845,0.3029115596664692,0.2419692896523443,0.14339089625005697,0.04959675582084112
2021-07-08,0.2693305158005955,0.3159350686773605,0.22762462779752185,0.14257996350014407,0.04452982422437806
2021-07-09,0.26490066225165565,0.3171777193141613,0.23655084822643563,0.137757416311349,0.04361335389639844
2021-07-10,0.2964835028528901,0.3065306375589184,0.21356363185313817,0.13176010915405606,0.05166211858099727
2021-07-11,0.28648805749313044,0.3454079475797929,0.19974635383639822,0.11924011836820968,0.049117522722468825
2021-07-12,0.27777560975609755,0.31754146341463413,0.2209170731707317,0.13699512195121952,0.046770731707317076
2021-07-13,0.2752051066162793,0.3234516653286601,0.22100605040042295,0.13747527951283509,0.042861898141802586
2021-07-14,0.2849470970036454,0.3140570818885036,0.216359918200409,0.13898817462434426,0.04564772828309772
2021-07-15,0.299135909754218,0.30921969535490007,0.20211841479611078,0.13982849366279165,0.049697486431979535
2021-07-16,0.3156299022565464,0.3108332327742247,0.19292264993363098,0.1330698684686859,0.04754434656691203
2021-07-17,0.3484171021207061,0.29828152777029576,0.1804306056851443,0.12587764190414624,0.046993122519707664
2021-07-18,0.32551658239439424,0.3045148704064976,0.1883783891388303,0.13421188836246367,0.04737826969781423
2021-07-19,0.3157948744260024,0.2964649444601216,0.21143634078140633,0.13246196865139426,0.043841871681075395
2021-07-20,0.332065370526909,0.2936977552362168,0.19182633605710528,0.13577768385460692,0.04663285432516202
2021-07-21,0.31328811560011793,0.32528457682099676,0.18585667944559128,0.12460041285756414,0.050970215275729876
2021-07-22,0.3308725121961749,0.31797478737641927,0.1769740534473082,0.12514570651470017,0.0490329404653974
2021-07-23,0.3356300228140369,0.3080582847054238,0.18442684031320578,0.12412441101952378,0.04776044114780974
2021-07-24,0.36114137400666496,0.30429697513458087,0.16489361702127658,0.11886375288387593,0.05080428095360164
2021-07-25,0.3627308605696127,0.2966633066238404,0.16522868223676343,0.12422476978011653,0.05115238078966702
2021-07-26,0.29932643733461634,0.3045104642771229,0.20449843637238393,0.14523694972335818,0.046427712292518644
2021-07-27,0.31650921582876396,0.30896699037678094,0.18429455418290722,0.14276276673052785,0.047466472881020016
2021-07-28,0.32683451028553884,0.2997748439259032,0.18906969603929996,0.13559512844130592,0.048725821307952104
2021-07-29,0.3411141826359931,0.2995736306985897,0.1811928969685611,0.131199925033969,0.04691936466288713
2021-07-30,0.3338781707752769,0.3188013576277242,0.17159699892818864,0.12615219721329046,0.04957127545551983
2021-07-31,0.34214263661623956,0.3082062364927447,0.17290521765977154,0.12329731398579809,0.05344859524544612
2021-08-01,0.3406869220607662,0.30778071334214,0.1756538969616909,0.11989431968295905,0.05598414795244386
2021-08-02,0.31727296917170333,0.2999771923822557,0.19625955068993042,0.13746341277986848,0.049026874976242064
2021-08-03,0.32276137029268936,0.29940668518413543,0.18889707688528617,0.13829525915008598,0.05063960848780304
2021-08-04,0.34398741591084037,0.29222028849693765,0.17606010910673048,0.1351785534991131,0.05255363298637839
2021-08-05,0.3304882303996564,0.29784112157894266,0.18722208801925366,0.13486503654794177,0.049583523454205476
2021-08-06,0.32350703506457235,0.3014436087329179,0.1942467521211129,0.13186051214884867,0.04894209193254813
2021-08-07,0.3354531001589825,0.29995904995905,0.19068266127089656,0.11992339933516404,0.053981789275906925
2021-08-08,0.34936313386205237,0.3001441961067051,0.1817351598173516,0.11714732035568373,0.05161018985820716
2021-08-09,0.3223776954001984,0.311657007605423,0.19183243704206476,0.126342261438591,0.04779059851372283
2021-08-10,0.3334509071826151,0.31237364395770784,0.17937181152625195,0.12538820877674448,0.04941542855668063
2021-08-11,0.3229469956241167,0.3187413801910405,0.18039025386933646,0.12958233300982444,0.048339037305681835
2021-08-12,0.3185930251502757,0.3124533738070126,0.19183837968084103,0.12962724770406195,0.04748797365780876
2021-08-13,0.30154214009008173,0.3179273785472002,0.20175715000648736,0.12902448518099757,0.049748846175233084
2021-08-14,0.32805326603484847,0.31547507181786455,0.18668617606787125,0.11892232931511262,0.05086315676430316
2021-08-15,0.328594074291971,0.3141801898972071,0.18468402216012159,0.11991959601902241,0.05262211763167786
2021-08-16,0.2822115794733058,0.3120072143214029,0.21971995759148905,0.13698680217892004,0.04907444643488222
2021-08-17,0.2887936356740929,0.29125434372298953,0.22071404632128558,0.14806583055511457,0.05117214372651744
2021-08-18,0.2978389731621937,0.3054189031505251,0.20504084014002333,0.14091015169194865,0.050791131855309216
2021-08-19,0.3017074333715468,0.3064858119692804,0.20321805029978998,0.1319481784333817,0.05664052592600108
2021-08-20,0.31624131820681506,0.30186162087296575,0.20343401837179462,0.12650467442002566,0.05195836812839889
2021-08-21,0.33714038235476085,0.3049928849842232,0.17502938810864319,0.1276000742436429,0.05523727030872982
2021-08-22,0.33407289592215883,0.31362354482150256,0.17443430144749328,0.11847258049425947,0.059396677314585866
2021-08-23,0.2932718863615753,0.28081485939470885,0.25504340585505,0.12161059218282398,0.04925925620584186
2021-08-24,0.3108111835391249,0.3014425331212592,0.20042843877278954,0.13544549357801539,0.05187235098881095
2021-08-25,0.3094418400234398,0.30837056841488425,0.19520949311456198,0.13371667154995606,0.053261426897157925
2021-08-26,0.3127561295752633,0.3094997144374418,0.19087602577076843,0.12809234191356975,0.05877578830295682
2021-08-27,0.30184403327952314,0.3199739227617037,0.18640051326627757,0.1333767953971605,0.058404735295335075
2021-08-28,0.32935248859535643,0.31418261047184587,0.1669639817525703,0.12573023762511065,0.06377068155511677
2021-08-29,0.33767349538580044,0.31394332607504183,0.1591195248041002,0.12033951028751722,0.06892414344754033
2021-08-30,0.3155572585942632,0.30293409240201447,0.1881650974381432,0.13205605430260564,0.06128749726297351
2021-08-31,0.3129657397310069,0.30102689930934207,0.19750772446383133,0.13019129407488186,0.05830834242093784
